#OTU ID,barcode18.CONCOMPRA,unclassified.CONCOMPRA,barcode30.CONCOMPRA,barcode76.CONCOMPRA,barcode77.CONCOMPRA,barcode31.CONCOMPRA,barcode21.CONCOMPRA,barcode85.CONCOMPRA,barcode08.CONCOMPRA,barcode63.CONCOMPRA,barcode33.CONCOMPRA,barcode38.CONCOMPRA,barcode62.CONCOMPRA,barcode56.CONCOMPRA,barcode57.CONCOMPRA,barcode82.CONCOMPRA,barcode83.CONCOMPRA,barcode15.CONCOMPRA,barcode09.CONCOMPRA,barcode58.CONCOMPRA,barcode49.CONCOMPRA,barcode71.CONCOMPRA,barcode50.CONCOMPRA,barcode10.CONCOMPRA,barcode22.CONCOMPRA,barcode73.CONCOMPRA,barcode84.CONCOMPRA,barcode78.CONCOMPRA,barcode19.CONCOMPRA,barcode91.CONCOMPRA,barcode48.CONCOMPRA,barcode45.CONCOMPRA,barcode12.CONCOMPRA,barcode02.CONCOMPRA,barcode92.CONCOMPRA,barcode81.CONCOMPRA,barcode53.CONCOMPRA,barcode59.CONCOMPRA,barcode61.CONCOMPRA,barcode04.CONCOMPRA,barcode51.CONCOMPRA,barcode52.CONCOMPRA,barcode75.CONCOMPRA,barcode66.CONCOMPRA,barcode93.CONCOMPRA,barcode44.CONCOMPRA,barcode13.CONCOMPRA,barcode74.CONCOMPRA,barcode37.CONCOMPRA,barcode29.CONCOMPRA,barcode34.CONCOMPRA,barcode16.CONCOMPRA,barcode36.CONCOMPRA,barcode11.CONCOMPRA,barcode05.CONCOMPRA,barcode69.CONCOMPRA,barcode35.CONCOMPRA,barcode60.CONCOMPRA,barcode24.CONCOMPRA,barcode27.CONCOMPRA,barcode06.CONCOMPRA,barcode41.CONCOMPRA,barcode20.CONCOMPRA,barcode43.CONCOMPRA,barcode03.CONCOMPRA,barcode87.CONCOMPRA,barcode14.CONCOMPRA,barcode65.CONCOMPRA,barcode42.CONCOMPRA,barcode28.CONCOMPRA,barcode01.CONCOMPRA,barcode96.CONCOMPRA,barcode25.CONCOMPRA,barcode17.CONCOMPRA,barcode68.CONCOMPRA,barcode26.CONCOMPRA,barcode67.CONCOMPRA,barcode94.CONCOMPRA
barcode767,38,23,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode5826,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,51,1,0,0,0,0,1,0,0,4,1,0,0,0,0,3,1,0,6,0,0,6,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,1,0,0,0
barcode7335,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
barcode3334,17,92,0,135,0,0,1,0,0,0,1068,0,0,0,106,19,15,0,70,0,1,0,44,21,3,126,0,0,10,0,0,6,0,9,0,0,28,59,3,0,41,0,9,38,0,42,14,20,7,1,0,0,19,10,31,2,28,1,0,28,0,44,1,0,22,0,2,18,0,1,265,0,0,0,3,7,0,1
barcode183,7,10,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,44,0,0,16,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barcode1815,54,13,0,33,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,13,1,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
barcode020,29,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,118,0,0,0,0,0,0,0,499,0,0,21,35,0,1,3,0,9,1,0,1,0,0,19,0,4,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode1043,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,47,157,0,3,0,0,6,0,0,2,0,54,0,0,2,48,0,0,4,0,3,11,0,7,3,15,1,0,0,0,21,3,2,0,1,21,0,0,0,0,3,4,34,0,0,0,1,3,0,0,0,0,1,41,0,0
barcode3423,4,37,0,71,0,0,0,0,0,0,0,0,0,0,11,50,1,0,0,0,2,0,83,12,0,160,0,0,21,0,0,1,1,23,0,0,41,13,3,0,0,0,4,83,0,71,0,3,9,0,144,0,9,102,0,1,1,21,0,8,0,0,12,0,115,0,0,24,0,0,1,0,0,0,1,31,0,0
barcode0228,7,16,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28,0,36,0,0,0,0,0,0,0,277,0,0,0,17,0,0,0,0,6,1,0,5,28,0,0,0,11,0,0,1,112,0,3,13,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0
barcode4137,25,95,0,2,0,0,27,2,0,0,1953,1,0,0,0,0,20,0,21,0,0,0,0,18,1,36,1,0,0,0,0,0,0,42,0,0,105,153,0,0,23,0,20,0,0,0,1,1,119,4,0,0,0,1,1,0,12,1,0,7,3,275,5,22,0,0,1,0,4,1,62,0,1,1,0,0,2,0
barcode0272,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,31,0,52,0,0,0,0,0,12,0,117,0,0,37,69,3,0,36,0,8,0,0,0,7,0,27,0,0,0,0,0,0,0,20,5,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
barcode7541,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,0,0,0,0,0,67,0,0,1,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode0567,6,44,0,13,0,0,0,0,0,0,0,0,0,0,30,45,2,0,13,0,1,0,153,13,0,90,0,0,1,0,0,0,0,130,0,0,0,13,1,368,6,0,32,95,0,6,0,1,0,0,52,0,1,3,520,0,20,58,0,0,0,0,14,5,1,0,0,53,0,1,0,0,0,0,1,9,1,0
barcode3449,24,27,0,66,0,0,0,1,0,0,1,0,0,0,0,0,2,0,28,1,0,0,1,44,0,347,0,0,1,0,0,0,0,17,0,0,5,37,0,5,1,0,10,0,0,6,36,0,6,0,175,0,11,0,0,0,28,14,0,54,0,21,2,0,2,0,0,9,0,8,133,0,0,0,0,0,0,0
barcode7659,5,33,0,496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,95,11,0,55,0,0,1,0,0,0,0,2,0,0,3,138,1,0,121,0,0,87,0,2,18,13,5,0,0,0,12,0,0,0,0,1,0,16,0,0,2,0,7,0,0,0,0,5,76,0,0,0,0,3,0,0
barcode5761,59,132,2,3,0,0,7,1,0,0,1,1,0,0,929,0,1,0,5,1,35,0,227,0,0,201,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,5,1,0,1,0,1,2,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,592,0,0,324,0,0,0,1,0,0,0
barcode3551,5,21,0,63,0,0,0,2,0,0,0,0,0,0,0,8,39,0,9,0,0,0,144,34,0,155,0,0,0,0,0,0,0,45,0,0,1,29,0,0,5,0,9,35,0,4,61,0,2,0,0,0,2,1,0,0,116,4,0,73,1,0,0,2,0,0,0,1,0,3,76,0,0,0,2,36,1,0
barcode0164,12,36,0,2,0,0,0,0,0,0,3,0,0,0,0,0,6,0,30,0,0,0,0,39,0,94,0,0,0,0,0,0,1,0,0,0,0,19,0,0,23,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,28,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,3,0,0
barcode4510,4,15,0,2,4,0,103,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,7,207,23,0,0,7,0,0,41,0,1,0,0,3,23,2,0,18,0,1,6,0,0,20,14,14,129,0,0,8,0,0,48,21,0,0,22,190,0,0,0,9,0,68,0,4,6,0,0,0,0,5,8,2,0
barcode0575,10,27,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,23,9,0,60,0,0,0,0,0,0,0,12,0,0,1,1,0,308,3,0,76,10,0,1,0,0,0,0,13,0,0,0,289,0,0,3,0,12,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
barcode0149,1,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,38,0,0,0,0,8,0,29,0,0,3,0,0,0,1,0,0,0,0,5,0,0,11,0,0,0,0,1,15,1,0,0,0,0,6,0,0,0,23,0,0,16,0,8,0,1,2,0,0,0,0,1,238,0,0,0,0,14,0,0
barcode5741,3,31,0,3,0,0,0,0,0,0,0,0,0,0,668,2,0,0,0,0,2,0,60,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
barcode7315,27,48,0,183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode016,3,18,0,41,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,6,21,0,18,0,0,0,0,0,0,0,12,0,0,0,17,0,27,3,0,4,1,0,0,7,1,2,0,0,0,3,0,0,0,7,5,0,4,0,0,1,0,0,0,0,0,0,0,161,0,0,0,0,8,1,0
barcode4516,1,74,0,10,0,0,20,1,0,0,0,0,0,0,0,4,1,0,1,38,0,0,34,8,108,7,0,0,191,0,0,406,0,0,0,0,17,41,232,0,10,14,0,36,0,23,13,174,26,114,0,0,88,69,0,4,0,54,0,3,1,17,3,0,125,0,89,0,31,31,0,0,1,0,159,31,0,0
barcode0555,5,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,45,0,0,0,28,0,233,0,0,4,0,0,2,32,0,0,0,10,0,0,0,932,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode6633,17,41,0,51,0,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,2,0,255,22,0,148,0,0,1,0,0,0,0,0,0,0,15,57,2,0,0,0,7,312,0,8,7,4,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,2,2,0,0,98,0,1,0,0,0,0,0,0,0,0
barcode5022,8,20,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,22,0,96,0,0,0,0,0,1,0,16,0,0,302,0,0,0,1,1,0,268,0,0,0,3,0,1,22,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode3417,26,5,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,112,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode0535,9,39,0,159,0,0,82,14,0,0,1,0,0,0,0,1,2,0,9,0,0,0,3,29,2,80,0,0,4,0,0,14,0,92,0,0,269,21,0,0,0,0,29,0,0,2,4,0,349,7,0,0,1,0,327,1,43,6,0,0,0,0,8,4,3,0,16,0,0,1,0,0,0,0,0,0,0,0
barcode1157,1,45,0,85,0,0,10,0,0,0,1,0,0,0,5,31,4,0,0,1,0,0,59,28,0,184,0,0,30,0,0,0,0,47,0,0,44,82,12,0,23,0,1,75,0,69,4,14,19,0,13,0,8,210,0,0,6,34,0,2,0,0,27,0,127,0,0,0,0,7,0,0,0,0,1,0,0,0
barcode7333,4,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
barcode5738,12,69,0,7,1,0,0,0,0,0,0,1,0,0,1400,13,0,0,23,0,7,0,68,0,0,61,0,0,1,0,0,0,0,35,0,0,21,8,0,0,0,0,11,24,0,0,0,0,5,0,0,0,0,3,0,1,2,5,0,2,0,0,0,0,3,0,0,353,0,0,138,0,0,0,0,0,0,0
barcode761,11,11,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,349,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
barcode0514,4,19,0,5,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,15,1,0,47,0,0,0,0,0,3,0,0,0,0,9,2,1,0,1,0,9,9,0,0,0,4,5,4,4,0,0,0,256,0,1,3,0,1,0,0,5,0,5,0,0,16,7,2,1,0,0,0,0,0,1,0
barcode7635,4,25,0,87,0,0,0,0,0,0,0,0,0,0,6,5,20,0,24,0,0,0,82,1,0,255,0,0,0,0,0,1,0,0,0,0,7,6,10,2,2,0,2,29,0,0,3,4,31,0,0,0,2,0,0,0,28,1,0,6,0,72,23,0,1,0,0,2,0,3,73,0,0,0,0,0,0,0
barcode7326,8,45,0,35,0,0,30,71,0,0,0,0,0,0,14,54,8,0,0,2,0,0,65,29,31,332,0,0,47,0,0,45,0,2,0,0,142,152,37,66,29,0,15,49,0,80,36,92,98,15,10,0,40,32,2,38,31,18,0,43,62,12,2,0,42,0,16,30,15,20,13,0,0,0,26,50,3,0
barcode513,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,106,0,21,0,0,1,0,0,3,70,0,0,0,0,31,1,0,99,0,0,2,0,1,51,3,2,0,2,0,5,0,0,0,13,1,0,43,0,0,0,2,2,0,0,0,14,2,0,0,0,0,2,29,0,0
barcode3446,2,18,0,6,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,337,0,0,0,0,0,0,2,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode6937,1,15,0,4,5,0,11,50,0,0,1,0,0,0,11,4,0,0,0,0,1,0,0,0,17,9,0,0,1,0,0,1,0,0,0,0,17,1,0,0,0,0,0,0,0,36,4,1,60,18,0,0,0,1,1,68,0,2,0,0,55,0,2,0,1,0,18,38,0,0,0,0,0,0,0,0,0,0
barcode7324,7,48,0,39,0,0,73,1,0,0,15,0,0,0,35,2,4,0,15,12,0,0,137,72,1,332,1,0,17,0,0,5,0,0,0,0,75,144,0,0,23,0,8,64,0,5,116,161,36,5,0,0,53,8,1,0,0,21,0,73,1,145,4,1,47,0,1,17,0,16,19,0,1,0,13,0,2,0
barcode7312,20,18,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode0466,2,26,0,6,0,0,0,0,0,0,0,0,0,0,12,1,1,0,1,1,0,0,27,10,0,5,0,0,5,0,0,2,8,30,0,0,2,5,3,459,0,0,14,12,0,10,2,4,3,0,10,0,6,1,0,0,0,3,0,0,0,0,2,0,30,0,0,20,1,3,0,0,0,0,1,12,0,0
barcode0222,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,85,0,0,0,0,0,0,0,123,0,0,0,61,0,55,5,0,20,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode4212,2,33,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,37,0,0,79,38,0,21,0,0,47,0,0,21,72,0,0,0,6,101,92,0,49,12,4,11,0,32,61,69,11,1,18,0,54,9,5,0,33,70,0,33,0,1,8,20,61,0,1,0,101,57,0,0,0,0,54,102,0,0
barcode5974,2,15,0,6,3,0,8,23,0,0,0,0,0,0,1,1,2,0,0,3,0,0,8,16,2,18,0,0,3,0,0,3,0,0,0,0,0,45,2,0,27,0,0,11,0,5,8,17,1,6,0,0,15,0,0,1,11,8,0,4,61,1,2,1,16,0,0,0,3,7,0,0,0,0,11,37,1,0
barcode0253,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode765,1,21,0,201,0,0,0,0,0,0,7,0,0,0,0,2,0,0,16,0,0,0,0,73,0,16,0,0,0,0,0,0,1,56,0,0,15,44,0,0,16,0,5,0,0,0,3,1,5,0,0,0,0,0,1,0,3,0,0,36,0,7,0,0,3,0,0,0,0,2,250,0,0,0,0,0,1,0
barcode0418,5,52,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,16,49,0,44,0,0,1,0,0,0,0,122,0,0,0,55,0,960,0,0,14,8,0,8,43,15,0,0,1,0,0,1,5,0,0,28,0,11,0,0,2,0,18,0,0,0,1,20,0,0,0,0,0,0,0,0
barcode3717,10,29,0,11,0,0,11,3,0,0,127,0,0,0,20,3,2,0,37,2,2,0,54,24,7,66,0,0,19,0,0,8,2,40,0,0,53,65,10,253,8,0,24,53,0,17,21,12,19,11,30,0,31,12,226,4,15,10,0,19,19,27,3,2,44,0,17,89,5,3,48,0,0,0,11,16,0,0
barcode5339,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode345,4,24,0,10,0,0,0,0,0,0,0,0,0,0,2,2,4,0,15,0,0,0,55,6,0,46,0,0,3,0,0,0,0,6,0,0,0,88,0,0,5,0,8,15,0,0,20,1,0,0,203,0,0,0,2,0,10,24,0,13,0,0,26,0,6,0,0,0,5,12,0,0,0,0,1,32,0,0
barcode5165,19,63,0,2,0,0,16,1,0,0,0,0,0,0,3,1,41,0,3,0,0,0,0,299,0,163,0,0,4,0,0,6,28,16,0,0,62,470,0,0,532,0,7,0,0,0,40,0,71,1,6,0,8,0,1,1,112,10,0,115,0,2,1,10,2,0,0,0,7,32,1,0,0,0,1,105,1,0
barcode0561,6,48,0,51,0,0,0,0,0,0,0,0,0,0,0,1,4,0,12,1,0,0,257,1,0,228,0,0,0,0,0,0,0,31,0,0,3,28,1,407,0,0,69,63,0,1,14,0,3,0,0,0,1,0,639,2,9,11,0,0,1,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
barcode3734,5,55,0,104,0,0,6,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,6,214,0,0,1,0,0,127,0,56,0,0,493,26,79,2,9,0,16,3,0,0,1,1,464,25,0,0,0,1,0,3,57,1,0,47,0,0,1,4,3,0,1,0,0,0,135,0,0,0,0,7,3,0
barcode5727,13,80,2,5,0,0,18,0,0,0,0,0,0,0,1727,0,0,0,35,0,22,0,114,8,0,110,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,1,1,0,1,0,0,1,0,1,3,15,0,0,17,0,1,1,0,0,0,0,451,0,0,25,0,0,0,1,0,1,0
barcode532,6,35,0,36,0,0,63,0,0,0,0,1,0,0,4,4,17,0,14,7,1,0,105,45,0,226,0,0,3,0,0,7,0,56,0,0,170,21,5,0,2,0,16,58,0,36,11,6,43,9,0,0,1,0,0,5,43,20,0,32,0,2,40,0,27,0,1,2,2,3,73,0,0,0,4,0,0,0
barcode756,2,56,0,130,0,0,72,3,0,0,1,0,0,0,30,68,18,0,9,2,3,0,27,29,9,61,0,0,28,0,0,61,0,13,0,1,55,96,13,26,2,4,163,15,0,111,46,8,96,5,48,0,39,22,115,3,35,28,0,45,6,0,26,1,105,0,27,30,13,37,0,0,0,0,4,17,7,0
barcode7661,2,23,0,916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode6013,5,26,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,31,33,0,129,0,0,37,0,0,0,0,34,0,0,14,76,1,0,0,0,15,7,0,53,27,19,0,0,115,0,0,16,49,0,4,113,0,18,0,0,9,0,98,0,0,0,1,1,0,0,0,0,15,35,0,0
barcode3528,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,11,0,29,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,0,7,0,0,1,3,0,0,0,48,0,0,0,2,0,96,0,0,29,0,39,0,14,0,0,0,1,0,0,13,0,0,0,0,3,0,0
barcode0627,1,23,0,19,1,0,28,110,0,0,0,0,0,0,1,3,1,0,1,0,1,0,3,12,55,5,0,0,9,0,0,31,0,12,0,0,25,40,7,100,2,0,6,2,0,8,1,1,64,18,3,0,23,3,0,32,2,4,0,3,261,4,0,0,32,0,40,5,2,0,13,0,0,0,3,6,0,0
barcode5343,1,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,656,0,0,0,1,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barcode3349,16,52,0,5,0,0,7,0,0,0,527,1,0,0,2,0,0,0,16,0,0,0,127,1,0,47,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,26,0,0,0,1,60,1,0,0,0,0,0,0,2,0,0,3,0,193,0,0,0,0,0,15,0,0,14,0,0,0,0,0,0,0
barcode3368,7,21,0,12,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0,0,0,0,0,0,0
barcode7547,4,14,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,9,21,0,93,0,0,0,0,0,1,0,91,0,0,2,20,0,0,1,0,34,21,0,2,8,0,0,0,7,0,1,1,24,0,1,10,0,8,0,0,2,0,30,0,0,0,0,0,17,0,0,0,0,0,0,0
barcode5354,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,146,0,0,0,0,0,0,0,0,18,0,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0
barcode7617,3,29,0,96,0,0,0,0,0,0,0,0,0,0,1,49,5,0,0,0,0,0,69,15,0,34,0,0,5,0,0,1,0,14,0,0,8,310,0,2,15,0,32,45,0,42,6,5,3,0,11,0,2,5,58,0,3,25,0,2,2,0,16,4,9,0,0,0,8,0,13,0,0,0,0,0,0,0
barcode0554,7,55,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,38,0,0,0,1,29,0,155,0,0,1,0,0,0,0,115,0,0,28,64,0,6,3,0,5,0,0,1,28,12,0,0,50,0,1,0,612,0,11,10,0,65,0,0,7,0,4,0,0,0,3,0,149,0,1,0,1,26,0,0
barcode7343,8,24,1,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,836,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode5061,2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,807,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
barcode4223,2,32,0,19,0,0,7,5,0,0,5,0,0,0,16,14,4,0,3,6,0,0,27,38,2,52,0,0,26,0,0,95,5,1,0,0,5,68,15,0,85,1,10,10,0,10,61,68,7,17,10,0,92,34,0,8,5,7,0,70,28,0,2,2,93,0,0,26,203,28,5,0,0,0,6,100,0,0
barcode0411,3,28,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,11,0,19,0,0,1,0,0,0,0,26,0,0,0,76,1,687,9,0,20,0,0,9,21,0,0,0,173,0,0,0,116,0,4,124,0,18,0,0,6,0,8,0,0,0,0,26,0,0,0,0,4,4,0,0
barcode060,2,12,0,5,0,0,14,92,0,0,0,0,0,0,0,0,4,0,10,6,0,0,9,7,20,14,0,0,16,0,0,18,0,5,0,0,2,19,0,0,3,1,0,18,0,0,0,43,10,13,0,0,9,0,0,61,0,1,0,2,245,0,3,2,4,0,15,0,0,6,32,0,0,0,14,0,1,0
barcode5730,1,4,0,0,0,0,0,0,0,0,0,0,0,0,125,1,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
barcode0122,2,104,0,3,1,0,0,0,0,0,0,0,0,0,0,4,2,0,259,0,0,0,127,71,0,4,0,0,0,0,0,1,0,240,0,0,1,269,0,41,44,0,489,94,0,1,67,0,0,0,209,0,0,1,186,0,7,67,0,18,0,1,16,5,4,0,0,0,0,0,1461,0,0,0,0,0,3,0
barcode698,1,16,0,0,0,0,42,53,0,0,11,0,0,0,0,0,0,0,7,0,0,0,3,4,0,31,0,0,0,0,0,2,1,4,0,0,0,5,0,30,2,0,7,1,0,0,0,0,3,7,0,0,1,0,0,221,5,0,0,8,108,1,0,0,0,0,5,0,0,1,13,0,0,0,1,3,0,0
barcode0111,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0
